,Unnamed: 0,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
209,209,"Wheat, Gluten",268,,0.9,6,0.9,"Avocado, Italian Grain Sausage (filtered water, vital wheat gluten, expeller pressed safflower oil, eggplant, onions, yeast extract, kosher red wine (red wine, salt) garlic, barley malt, onion powder, dried red bell pepper, fennel seed, granulated garlic, sea salt and spices. Made in a facility that processes tree nuts.),  Whole Grain Lavash Naan (Whole Wheat Flour, Filtered Water, Canola Oil, Sugar, Sea Salt, Yeast, Cultured Wheat, Baking Powder (Sodium Acid Pyrophosphate, Potato Starch, Sodium Bicarbonate), Enzymes. Made in a soy, nut, and dairy-free facility.), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Salt, Black Pepper, Tomatoes",16089451,0001-01-01T00:00:00,Roots Avocado Naan Toast,5.0,14.5,1.9,1 PORTN,380.8,Breakfast,1.3,BREAKFAST,20.7,125,0
210,210,"Tree Nuts, Gluten",293,,0,6,0,"Steel Cut Oatmeal (Steel Cut Oats (100% Whole Grain Irish Oats. May Contain Milk,Soy,Tree Nuts,Wheat)), Blueberries, Vegan Semi Sweet Chocolate Chips (Cane sugar, unsweetened chocolate, cocoa butter), Coconut Flakes (Coconut, Sugar, Water, Propylene Glycol (preservative), Salt, Sodium Metabisulfite (color).), Vanilla Almond Milk (Almond milk (Filtered Water, Almonds), Cane Sugar, Contains Less than 2% of: Vitamin & Mineral Blend (Calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Natural Flavor, Sunflower Lecithin, Locust Bean Gum, Gellan Gum, Ascorbic Acid (To Protect Freshness). )",16089452,0001-01-01T00:00:00,Roots Oatmeal,3.0,5.5,8,1 BOWL,51.2,Breakfast,19,BREAKFAST,44.9,97,0
211,211,"Tree Nuts, Soybeans",755,,0,6,0,"Vegan Hash Brown Casserole (Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Red Bell Pepper, Yellow Onions, Spinach, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Paprika, Black Pepper), Vegan egg substitute (Water, Mung Bean Protein Isolate, Expeller-Pressed Canola Oil, Contains less than 2% of Calcium Citrate, Enzyme, Gellan Gum, Natural Carrot Extractives (color), Natural Flavors, Natural Turmeric Extractives (color), Onion Puree, Salt, Soy Lecithin, Sugar, Tetrasodium Pyrophosphate, Preservatives (Nisin, Potassium Sorbate).), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Mexican Soyrizo (Water, Textured Vegetable Protein (soy flour, caramel color, zinc oxide, niacinamide, ferrous sulfate, copper gluconate, vitamin A palmitate, calcium pantothenate, thiamine mononitrate, pyridoxine hydrochloride, riboflavin, cyanocobalamin), Soybean Oil, Paprika, Salt (salt, yellow prussiate of soda (anticaking), Vinegar, Spices, Red Pepper, Potassium Sorbate (preservative), Garlic Powder.), Tortillas (White Corn Flour, Water, contains less than 2 % (Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum), trace of lime.), Tomatoes, Green Bell Pepper, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Cilantro",16089453,0001-01-01T00:00:00,Roots Soyrizo Breakfast Plate,8.0,26.4,6.1,1 PLATE,1930.9,Breakfast,6,BREAKFAST,57,413,0
212,212,"Tree Nuts, Wheat, Gluten",503,,1.8,6,1.8,"Vegan Hash Brown Casserole (Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Red Bell Pepper, Yellow Onions, Spinach, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Paprika, Black Pepper), Just Scrambled Vegan Eggs (Vegan egg substitute (Water, Mung Bean Protein Isolate, Expeller-Pressed Canola Oil, Contains less than 2% of Calcium Citrate, Enzyme, Gellan Gum, Natural Carrot Extractives (color), Natural Flavors, Natural Turmeric Extractives (color), Onion Puree, Salt, Soy Lecithin, Sugar, Tetrasodium Pyrophosphate, Preservatives (Nisin, Potassium Sorbate).), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Salt), Vegan Italian Sausage (Italian Grain Sausage (filtered water, vital wheat gluten, expeller pressed safflower oil, eggplant, onions, yeast extract, kosher red wine (red wine, salt) garlic, barley malt, onion powder, dried red bell pepper, fennel seed, granulated garlic, sea salt and spices. Made in a facility that processes tree nuts.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)),  Whole Grain Lavash Naan (Whole Wheat Flour, Filtered Water, Canola Oil, Sugar, Sea Salt, Yeast, Cultured Wheat, Baking Powder (Sodium Acid Pyrophosphate, Potato Starch, Sodium Bicarbonate), Enzymes. Made in a soy, nut, and dairy-free facility.)",16089454,0001-01-01T00:00:00,Roots Vegan Breakfast Plate,7.0,39.3,1.5,1 PLATE,1341.4,Breakfast,2.8,BREAKFAST,33.1,201,0
213,213,,293,,0,6,0,"Steamed Brown Rice (Brown Rice, Water), Yams, Russet Potatoes, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Sliced Mushroom, Yellow Onions, Avocado, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Fresh Rosemary, Garlic, Salt, Thyme, Black Pepper",16089455,0001-01-01T00:00:00,Vegan Breakfast Hash,5.0,6.7,1.1,1 PLATE,786.8,Breakfast,6.8,BREAKFAST,49.3,82,0
214,214,"Wheat, Soybeans, Gluten",510,,0.6,6,0.6,"Vegan egg substitute (Water, Mung Bean Protein Isolate, Expeller-Pressed Canola Oil, Contains less than 2% of Calcium Citrate, Enzyme, Gellan Gum, Natural Carrot Extractives (color), Natural Flavors, Natural Turmeric Extractives (color), Onion Puree, Salt, Soy Lecithin, Sugar, Tetrasodium Pyrophosphate, Preservatives (Nisin, Potassium Sorbate).), Avocado Cilantro Dressing (Tofu, Avocado, Cilantro, Water, Limes, Green Onions, Agave (100% pure organic agave nectar), Garlic, Salt), Italian Grain Sausage (filtered water, vital wheat gluten, expeller pressed safflower oil, eggplant, onions, yeast extract, kosher red wine (red wine, salt) garlic, barley malt, onion powder, dried red bell pepper, fennel seed, granulated garlic, sea salt and spices. Made in a facility that processes tree nuts.), Avocado, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Tomatoes, Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Red Bell Pepper, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Yellow Onions, Green Bell Pepper, Kale, Cilantro",16089456,0001-01-01T00:00:00,Vegan Frittata Cup,6.0,19.6,2.8,1 EACH,680.3,Breakfast,2.3,BREAKFAST,11.4,386,0
215,215,Tree Nuts,113,,0,6,0,"Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Vegan Cheese Sauce (Cashew Sauce Base (Water, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Cashews, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.), Cayenne Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).))), Red Bell Pepper, Yellow Onions, Spinach, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Paprika, Black Pepper",16089457,0001-01-01T00:00:00,Vegan Hash Brown Casserole,2.0,4.2,0.5,4 OZ,337.5,Breakfast,1.3,BREAKFAST,14.9,41,0
216,216,"Wheat, Gluten",217,,1.8,6,1.8,"Italian Grain Sausage (filtered water, vital wheat gluten, expeller pressed safflower oil, eggplant, onions, yeast extract, kosher red wine (red wine, salt) garlic, barley malt, onion powder, dried red bell pepper, fennel seed, granulated garlic, sea salt and spices. Made in a facility that processes tree nuts.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16089458,0001-01-01T00:00:00,Vegan Italian Sausage,2.5,23.4,1,3 OZ,608.7,Breakfast,1.5,BREAKFAST,8,91,0
217,217,"Soybeans, Gluten",396,,0,6,0,"Vegan Oatmeal Pancakes (Plain Soy Milk (Natural Soy Milk (filtered water, whole soybeans), Natural Evaporated Cane Sugar.), Rolled Oats, Water, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Brown Sugar, Flax Meal, Baking Powder, Baking Soda, Salt, Ground Cinnamon), Apple Raisin Compote (Granny Smith Apples, Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Brown Sugar, Apple Juice, Lemon, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Ground Cinnamon)",16089459,0001-01-01T00:00:00,Vegan Oat Pancakes with Apple Raisin Compote,3.0,8.4,0.6,1 PORTN,413.6,Breakfast,31.4,BREAKFAST,59.3,138,0.2
218,218,,142,,0,6,0,"Carrots, Red Beets, Granny Smith Apples, Ice",16089460,0001-01-01T00:00:00,ABC Juice,5.0,3.1,0.1,16 OZ,169.3,Smoothies & Juices,22.3,BREAKFAST,34,6,0
219,219,,186,,0,6,0,Carrots,16089461,0001-01-01T00:00:00,Carrot Juice,5.0,4.2,0.2,16 OZ,313,Smoothies & Juices,21.5,BREAKFAST,43.5,10,0
220,220,,234,,0,6,0,"Carrots, Granny Smith Apples, Ice, Ginger",16089462,0001-01-01T00:00:00,Carrot-Apple-Ginger Juice,5.0,4.5,0.2,16 OZ,315.9,Smoothies & Juices,30.8,BREAKFAST,56.2,11,0
221,221,Soybeans,148,,0,6,0,"Roma Tomatoes, Frozen Strawberries, Ice, Broccoli, Roots Smoothie Base (Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Agave (100% pure organic agave nectar)), Blueberries",16089463,0001-01-01T00:00:00,Fern Creek Smoothie,6.0,6.5,0.1,16 OZL,45.3,Smoothies & Juices,17.2,BREAKFAST,29.1,22,0
222,222,Tree Nuts,519,,0,6,0,"Banana, Frozen Strawberries, Pineapple, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Ice, Limes",16089464,0001-01-01T00:00:00,Island Flavor Smoothie,6.0,5.8,21.5,16 OZ,21.9,Smoothies & Juices,44.1,BREAKFAST,80.2,225,0
223,223,,171,,0,6,0,"Water, Frozen Strawberries, Agave (100% pure organic agave nectar), Lemon, Chia Seeds Paste (Water, Organic Chia Seeds)",16089465,0001-01-01T00:00:00,Strawberry Lemonade Chiller,3.5,1.8,0.3,16 OZL,16.5,Smoothies & Juices,28.8,BREAKFAST,37.2,24,0
224,224,,130,,0,6,0,"Ice, Mango, Red Bell Pepper, Frozen Strawberries, Carrot Juice, Orange Juice, Cayenne Pepper",16089466,0001-01-01T00:00:00,The Redwood Smoothie,6.0,2.5,0.2,16 OZL,18.6,Smoothies & Juices,21.1,BREAKFAST,30.7,10,0
225,225,,147,,0,6,0,"Ice, Banana, Frozen Strawberries, Organic Spinach, Green Kale, Carrot Juice, Orange Juice",16089467,0001-01-01T00:00:00,Tioga Pass Smoothie,6.0,4.7,0.2,15 OZL,77.3,Smoothies & Juices,14.5,BREAKFAST,34.8,9,0
226,226,"Wheat, Soybeans, Gluten",533,,0,6,0,"Hetchy Edamame Sauce (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Edamame, Tomatoes, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Basil, Mushrooms, Sauterne Cooking Wine (Sauterne Wine, Salt, Potassium Sorbate, Potassium Metabisulfite.), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Gnocchi Potato Dumpling (Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Potatoes, Parsley), Organic Spinach, Basil, White Pepper, Salt",16089468,0001-01-01T00:00:00,Hetch Hetchy,6.0,20.8,0.3,1 EACH,339.3,Root Sum,9.1,LUNCH,103.2,40,0
227,227,"Wheat, Soybeans, Gluten",347,,0,6,0,"Mashed Garnet Yam (Yams, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Jamaican Jerk Patty (Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Bob's Red Mill Cracked Freekeh (Organic Roasted Green Whole Wheat.), Red Quinoa, Rolled Oats, Agave (100% pure organic agave nectar), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Ginger, Salt, Ground Cinnamon, Black Pepper, Limes, Whole Leaf Thyme, Jalapenos, Garlic, Ground Nutmeg), Cilantro Lime Slaw (Cabbage, Cilantro, Limes, Carrots, Green Onions)",16089469,0001-01-01T00:00:00,Jamaican Jerk,6.0,11.7,0.7,1 EACH,1109.8,Root Sum,11.3,LUNCH,63.7,54,0
228,228,"Tree Nuts, Wheat, Soybeans, Gluten",499,,1.4,6,1.4,"Squash Noodle Spaghetti (Zucchini, Squash, Carrots, Red Bell Pepper), Vegan Portobello ""Meatballs"" (Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Bread Crumbs (Bleached Wheat Flour, Yeast, Sugar, Salt, Soybean Oil.), Portabella Mushroom, Mushrooms, Tofu, Carrots, Red Bell Pepper, Bob's Red Mill Cracked Freekeh (Organic Roasted Green Whole Wheat.), Garlic, Salt, Fennel, Black Pepper, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Parsley), Marinara Sauce (Marinara Sauce (Tomato Puree (Water, Tomato Paste), Tomatoes, Onions, Less than 2% of: Brown Sugar, Extra Virgin Olive Oil, Salt, Citric Acid, Basil, Garlic Powder, Dried Oregano, Onion Powder, Natural Flavor, Black Pepper, Dried Parsley, Ground Fennel, Ground Savory, Ground Thyme, Calcium Chloride. Kosher.), Roma Tomatoes, Burgundy Cooking Wine (Wine, Salt, 1% or Less of: Malic Acid, Potassium Metabisulfite (preservative).), Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Black Pepper, Bay Leaves), Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Basil, Garlic",16089470,0001-01-01T00:00:00,North Dome Climber,7.0,17.1,1.3,1 PORTN,1498.6,Root Sum,13.6,LUNCH,78.2,119,0
229,229,Soybeans,762,,0,6,0,"Cilantro Rice (Brown Rice, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Cilantro), Ancho Enchilada Sauce (Enchilada Sauce (Water, Red Chiles, Modified Food Starch, Dehydrated California Chile Pods, Soybean Oil, Salt, Distilled Vinegar, Dehydrated Pasilla Pods, Garlic and Spice.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Ancho Chili Sauce (Water, Roma Tomatoes, Chile, Jalapenos, Garlic, Salt, Ground Cumin, White Pepper), Salt, Ground Cumin), Spicy Tofu Berger Mix (Tofu ""Feta"" (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Lemon, Water, Salt, Salt), Ancho Chili Sauce (Water, Roma Tomatoes, Chile, Jalapenos, Garlic, Salt, Ground Cumin, White Pepper), Salt, White Pepper, Ground Cumin), Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Cilantro, Jalapenos), Tortillas (White Corn Flour, Water, contains less than 2 % (Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum), trace of lime.), Chipotle Soy Creme (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Salt, White Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Avocado",16089471,0001-01-01T00:00:00,Pacheco Pass Stacked Enchiladas,7.0,29.2,3,1 EACH,1720.2,Root Sum,5.6,LUNCH,114.4,191,0
230,230,"Wheat, Soybeans, Gluten",313,,0,6,0,"Vegan BBQ Jackfruit (Naked Jackfruit (Young Jackfruit, Water.), House BBQ Sauce (Yellow Onions, Agave (100% pure organic agave nectar), Ketchup, Vegan (Tomato Paste (Tomato Paste, Salt, Spices, Natural Flavors, Citric Acid.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water, Onion Powder), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water, Worcestershire, Vegan (Apple Cider Vinegar, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Tamarind Paste, Onion Powder, Ground Ginger, Ground Mustard, Ground Cinnamon, Black Pepper, Garlic), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ground Ginger, Ground Mustard), Yellow Onions), Whole Wheat Bun (Whole Wheat Flour, Water, Wheat Gluten, Brown Sugar, Wheat Bran, Yeast, 2% or Less of: Sodium Stearoyl Lactylate, Calcium Stearoyl-2-Lactylate, Mono- & Diglycerides, Calcium peroxide, Calcium Iodate, Datem, Ethoxylated Mono- & Diglycerides, Azdicarbonamide, Corn Syrup Solids, Wheat Starch, Enzymes, Soy Lecithin, Calcium Propionate (preservative). ), Creamy Cilantro Lime Vegan Slaw (Cabbage, Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Limes, Carrots, Cilantro, Green Onions), Avocado",16089472,0001-01-01T00:00:00,BBQ Jackfruit Sandwich,6.0,11.6,2,1 EACH,318.9,Root Slab,6.5,LUNCH,43.4,113,0
231,231,"Wheat, Soybeans, Gluten",710,,0,6,0,"Vegan Jambalaya (Tofurky Andouille Sausage (Vital wheat gluten, water, organic tofu (water, organic soybeans, magnesium chloride, calcium chloride), expeller pressed non-GMO canola oil, wheat flour, wheat berries, poblano peppers, shoyu soy sauce (water, non-GMO soybeans, wheat, salt, culture), garlic puree, granulated garlic, organic cane sugar, potassium chloride, paprika, annatto, spices, vegan natural flavors, oat fiber, sea salt, natural smoke flavor.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Yellow Onions, Celery, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Carrots, Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.), Red Bell Pepper, Garlic, Green Bell Pepper, Gumbo File, Parsley), Steamed Brown Rice (Brown Rice, Water), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Green Onions",16089473,0001-01-01T00:00:00,Jumping Jambalaya,7.0,61,2.9,9 OZ,1166.6,Root Slab,13.2,LUNCH,49,275,0
